#,title,artist,URL,file,video
806,Player,Enima,https://genius.com/Enima-player-lyrics,806-Enima-player,
807,Ding Dong,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-ding-dong-lyrics,807-Alaclair-ensemble-ding-dong,
808,Chargé,White-B,https://genius.com/White-b-charge-lyrics,808-White-b-charge,
809,L'alchimiste,Manu Militari,https://genius.com/Manu-militari-lalchimiste-lyrics,809-Manu-militari-lalchimiste,
810,TU C DÉJÀ,FouKi (Ft. Jam (K6A) ),https://genius.com/Fouki-tu-c-deja-lyrics,810-Fouki-tu-c-deja,
811,Brûlure,Souldia & Tizzo,https://genius.com/Souldia-and-tizzo-brulure-lyrics,811-Souldia-and-tizzo-brulure,
812,DMDTN,Enima,https://genius.com/Enima-dmdtn-lyrics,812-Enima-dmdtn,
813,Maison,MB (Ft. White-B ),https://genius.com/Mb-maison-lyrics,813-Mb-maison,
814,Mind Of A Stoner,SoFine,https://genius.com/Sofine-mind-of-a-stoner-lyrics,814-Sofine-mind-of-a-stoner,
815,Trafic,Dead Obies,https://genius.com/Dead-obies-trafic-lyrics,815-Dead-obies-trafic,
816,Ma Moune,Tizzo & Shreez (Ft. Le Ice & Soft ),https://genius.com/Tizzo-and-shreez-ma-moune-lyrics,816-Tizzo-and-shreez-ma-moune,
819,Amadit,KNLO,https://genius.com/Knlo-amadit-lyrics,819-Knlo-amadit,
820,Solide,YH,https://genius.com/Yh-solide-lyrics,820-Yh-solide,
821,Designer Chair,Lary Kidd,https://genius.com/Lary-kidd-designer-chair-lyrics,821-Lary-kidd-designer-chair,
822,Réel,Joe Rocca (Ft. Imposs & Mike Shabb ),https://genius.com/Joe-rocca-reel-lyrics,822-Joe-rocca-reel,
823,Oubliez-moi,Rymz,https://genius.com/Rymz-oubliez-moi-lyrics,823-Rymz-oubliez-moi,
824,Get Dough,Dead Obies,https://genius.com/Dead-obies-get-dough-lyrics,824-Dead-obies-get-dough,
825,C’est la vie,Charlotte Cardin (Ft. Dinos ),https://genius.com/Charlotte-cardin-cest-la-vie-lyrics,825-Charlotte-cardin-cest-la-vie,
826,Condamné,Souldia,https://genius.com/Souldia-condamne-lyrics,826-Souldia-condamne,
827,Trône II,Enima,https://genius.com/Enima-trone-ii-lyrics,827-Enima-trone-ii,
828,Cartel de QC,Taktika (Ft. Black Taboo ),https://genius.com/Taktika-cartel-de-qc-lyrics,828-Taktika-cartel-de-qc,
829,Trône,VT (Ft. YH ),https://genius.com/Vt-trone-lyrics,829-Vt-trone,
830,Cosa Nostra,MB (Ft. Capitaine Gaza & Souldia ),https://genius.com/Mb-cosa-nostra-lyrics,830-Mb-cosa-nostra,
831,Petit love,Koriass,https://genius.com/Koriass-petit-love-lyrics,831-Koriass-petit-love,
832,Booted Up,Jeune Loup,https://genius.com/Jeune-loup-booted-up-lyrics,832-Jeune-loup-booted-up,
833,Rockstar,Lost (Ft. Souldia ),https://genius.com/Lost-rockstar-lyrics,833-Lost-rockstar,
834,Bravo,Koriass & FouKi,https://genius.com/Koriass-and-fouki-bravo-lyrics,834-Koriass-and-fouki-bravo,
835,Fantôme,Enima,https://genius.com/Enima-fantome-lyrics,835-Enima-fantome,
836,Lifestyle,Lary Kidd,https://genius.com/Lary-kidd-lifestyle-lyrics,836-Lary-kidd-lifestyle,
837,Black Cadillac,Dead Obies,https://genius.com/Dead-obies-black-cadillac-lyrics,837-Dead-obies-black-cadillac,
838,Projet illégal,5sang14,https://genius.com/5sang14-projet-illegal-lyrics,838-5sang14-projet-illegal,
839,KENZO NIGO (Sur moi),Rowjay,https://genius.com/Rowjay-kenzo-nigo-sur-moi-lyrics,839-Rowjay-kenzo-nigo-sur-moi,
841,Fleur de Lys,Kinji00,https://genius.com/Kinji00-fleur-de-lys-lyrics,841-Kinji00-fleur-de-lys,
842,Empire,Izzy-S,https://genius.com/Izzy-s-empire-lyrics,842-Izzy-s-empire,
843,Lové,MB,https://genius.com/Mb-love-lyrics,843-Mb-love,
844,Validé,VT (Ft. Enima ),https://genius.com/Vt-valide-lyrics,844-Vt-valide,
845,OK,JMB Drippy,https://genius.com/Jmb-drippy-ok-lyrics,845-Jmb-drippy-ok,
846,Puthomme,MB,https://genius.com/Mb-puthomme-lyrics,846-Mb-puthomme,
847,Mic (feat. Lost),White-B,https://genius.com/White-b-mic-feat-lost-lyrics,847-White-b-mic-feat-lost,
848,Laisse-moi,Souldia & Lost,https://genius.com/Souldia-and-lost-laisse-moi-lyrics,848-Souldia-and-lost-laisse-moi,
849,Diamant,Shreez,https://genius.com/Shreez-diamant-lyrics,849-Shreez-diamant,
850,Koga's Trap,Maybe Watson,https://genius.com/Maybe-watson-kogas-trap-lyrics,850-Maybe-watson-kogas-trap,
851,Vraies Choses,Roi Heenok (Ft. atlas ),https://genius.com/Roi-heenok-vraies-choses-lyrics,851-Roi-heenok-vraies-choses,
852,Ce soir,Shreez (Ft. Tizzo ),https://genius.com/Shreez-ce-soir-lyrics,852-Shreez-ce-soir,
853,Contre le monde,Lost (Ft. Connaisseur Ticaso ),https://genius.com/Lost-contre-le-monde-lyrics,853-Lost-contre-le-monde,
854,Le phénomène,Souldia,https://genius.com/Souldia-le-phenomene-lyrics,854-Souldia-le-phenomene,
855,"Quiconque meurt, meurt à douleur",Manu Militari,https://genius.com/Manu-militari-quiconque-meurt-meurt-a-douleur-lyrics,855-Manu-militari-quiconque-meurt-meurt-a-douleur,
856,Escobar II,Enima,https://genius.com/Enima-escobar-ii-lyrics,856-Enima-escobar-ii,
857,4 Freestyle Remix,Yes Mccan (Ft. MikeZup & Shreez ),https://genius.com/Yes-mccan-4-freestyle-remix-lyrics,857-Yes-mccan-4-freestyle-remix,
858,White,Enima,https://genius.com/Enima-white-lyrics,858-Enima-white,
859,Coin de paradis,Accrophone,https://genius.com/Accrophone-coin-de-paradis-lyrics,859-Accrophone-coin-de-paradis,
860,Hommes de lettres,20Some (Ft. Lary Kidd & Loud ),https://genius.com/20some-hommes-de-lettres-lyrics,860-20some-hommes-de-lettres,
861,KM,Souldia (Ft. YH ),https://genius.com/Souldia-km-lyrics,861-Souldia-km,
862,Jetlag,Zinera,https://genius.com/Zinera-jetlag-lyrics,862-Zinera-jetlag,
863,Une ligne,Souldia & Tizzo,https://genius.com/Souldia-and-tizzo-une-ligne-lyrics,863-Souldia-and-tizzo-une-ligne,
864,Jusqu'à la mort,Souldia (Ft. Zagata ),https://genius.com/Souldia-jusqua-la-mort-lyrics,864-Souldia-jusqua-la-mort,
865,Pas la vie d'artiste,White-B,https://genius.com/White-b-pas-la-vie-dartiste-lyrics,865-White-b-pas-la-vie-dartiste,
866,Automne,Souldia,https://genius.com/Souldia-automne-lyrics,866-Souldia-automne,
867,Ultra-Violence,Lary Kidd (Ft. Ogee Rodman ),https://genius.com/Lary-kidd-ultra-violence-lyrics,867-Lary-kidd-ultra-violence,
868,Corbeau,Enima,https://genius.com/Enima-corbeau-lyrics,868-Enima-corbeau,
869,Everyday,Salimo,https://genius.com/Salimo-everyday-lyrics,869-Salimo-everyday,
870,LATE NIGHT,FouKi,https://genius.com/Fouki-late-night-lyrics,870-Fouki-late-night,
871,Cavale,Enima,https://genius.com/Enima-cavale-lyrics,871-Enima-cavale,
872,Offline & Jetlag,Zinera,https://genius.com/Zinera-offline-and-jetlag-lyrics,872-Zinera-offline-and-jetlag,
874,Le blues de Mabouz,Lost,https://genius.com/Lost-le-blues-de-mabouz-lyrics,874-Lost-le-blues-de-mabouz,
875,Kakashi Hatake,Lost,https://genius.com/Lost-kakashi-hatake-lyrics,875-Lost-kakashi-hatake,
876,B.A.B Remix,gapman (Ft. Enima & VT ),https://genius.com/Gapman-bab-remix-lyrics,876-Gapman-bab-remix,
877,Normal de l’Est,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-normal-de-lest-lyrics,877-Connaisseur-ticaso-normal-de-lest,
878,Invisible,Souldia,https://genius.com/Souldia-invisible-lyrics,878-Souldia-invisible,
880,Le cœur a ses raisons,Sarahmée,https://genius.com/Sarahmee-le-cur-a-ses-raisons-lyrics,880-Sarahmee-le-cur-a-ses-raisons,
881,I Know,20Some,https://genius.com/20some-i-know-lyrics,881-20some-i-know,
882,Déjà vu,Random (QC),https://genius.com/Random-qc-deja-vu-lyrics,882-Random-qc-deja-vu,
883,Up,Enima,https://genius.com/Enima-up-lyrics,883-Enima-up,
884,A pour amour,Souldia (Ft. Sophia (QC) ),https://genius.com/Souldia-a-pour-amour-lyrics,884-Souldia-a-pour-amour,
886,Amsterdam,Souldia & Rymz (Ft. William Hennessey ),https://genius.com/Souldia-and-rymz-amsterdam-lyrics,886-Souldia-and-rymz-amsterdam,
887,Fils de l'anarchie/Prêt à mourrir,Northsiderz,https://genius.com/Northsiderz-fils-de-lanarchie-pret-a-mourrir-lyrics,887-Northsiderz-fils-de-lanarchie-pret-a-mourrir,
889,Viens danser,White-B,https://genius.com/White-b-viens-danser-lyrics,889-White-b-viens-danser,
890,Tombeau,Souldia,https://genius.com/Souldia-tombeau-lyrics,890-Souldia-tombeau,
891,Hood Story,Zinera,https://genius.com/Zinera-hood-story-lyrics,891-Zinera-hood-story,
892,Yeyey,FouKi,https://genius.com/Fouki-yeyey-lyrics,892-Fouki-yeyey,
893,IMPLIQUÉ,Enima,https://genius.com/Enima-implique-lyrics,893-Enima-implique,
895,Surhomme,Lary Kidd,https://genius.com/Lary-kidd-surhomme-lyrics,895-Lary-kidd-surhomme,
896,Marijuana,Random (QC) (Ft. White-B ),https://genius.com/Random-qc-marijuana-lyrics,896-Random-qc-marijuana,
897,Dandan,Lost & White-B,https://genius.com/Lost-and-white-b-dandan-lyrics,897-Lost-and-white-b-dandan,
898,Bad (feat. Shreez),White-B,https://genius.com/White-b-bad-feat-shreez-lyrics,898-White-b-bad-feat-shreez,
899,Choix de Vie,Random (QC) (Ft. Lost ),https://genius.com/Random-qc-choix-de-vie-lyrics,899-Random-qc-choix-de-vie,
900,Sortie de secours,Connaisseur Ticaso,https://genius.com/Connaisseur-ticaso-sortie-de-secours-lyrics,900-Connaisseur-ticaso-sortie-de-secours,
901,Je$us,Dead Obies,https://genius.com/Dead-obies-je-us-lyrics,901-Dead-obies-je-us,
902,5 dans la whip,Le Ice (Ft. Peeda ),https://genius.com/Le-ice-5-dans-la-whip-lyrics,902-Le-ice-5-dans-la-whip,
903,Outro,Enima,https://genius.com/Enima-outro-lyrics,903-Enima-outro,
904,Infréquentable,White-B,https://genius.com/White-b-infrequentable-lyrics,904-White-b-infrequentable,
905,Monde à l'envers,White-B,https://genius.com/White-b-monde-a-lenvers-lyrics,905-White-b-monde-a-lenvers,
906,Fils aîné,Capitaine Gaza (Ft. Lost ),https://genius.com/Capitaine-gaza-fils-aine-lyrics,906-Capitaine-gaza-fils-aine,
907,J'roule avec,MB (Ft. Jarod ),https://genius.com/Mb-jroule-avec-lyrics,907-Mb-jroule-avec,
908,PORT D'ARME,Enima (Ft. RK ),https://genius.com/Enima-port-darme-lyrics,908-Enima-port-darme,
909,La vie qu’on mène,FouKi (Ft. Souldia ),https://genius.com/Fouki-la-vie-quon-mene-lyrics,909-Fouki-la-vie-quon-mene,
911,Comme Un Ninja,Les Anticipateurs,https://genius.com/Les-anticipateurs-comme-un-ninja-lyrics,911-Les-anticipateurs-comme-un-ninja,
912,DEMBÉLÉ,Enima,https://genius.com/Enima-dembele-lyrics,912-Enima-dembele,
913,Day Off,LaF (QC),https://genius.com/Laf-qc-day-off-lyrics,913-Laf-qc-day-off,
914,Rencontre fortuite,LaF (QC) (Ft. Franky Fade ),https://genius.com/Laf-qc-rencontre-fortuite-lyrics,914-Laf-qc-rencontre-fortuite,
915,KANKEJMEURRE,Les Anticipateurs,https://genius.com/Les-anticipateurs-kankejmeurre-lyrics,915-Les-anticipateurs-kankejmeurre,
916,For The Low (Remix),Kay Bandz & Enima (Ft. Russkov ),https://genius.com/Kay-bandz-and-enima-for-the-low-remix-lyrics,916-Kay-bandz-and-enima-for-the-low-remix,
917,Brown Baby,Brown Family,https://genius.com/Brown-family-brown-baby-lyrics,917-Brown-family-brown-baby,
918,Wake_Up,FouKi,https://genius.com/Fouki-wake-up-lyrics,918-Fouki-wake-up,
919,Sombre,Salimo,https://genius.com/Salimo-sombre-lyrics,919-Salimo-sombre,
920,Risques,Izzy-S (Ft. Lost ),https://genius.com/Izzy-s-risques-lyrics,920-Izzy-s-risques,
921,Bizarre,LV Cupidon,https://genius.com/Lv-cupidon-bizarre-lyrics,921-Lv-cupidon-bizarre,
922,HotBoi,Certified Z,https://genius.com/Certified-z-hotboi-lyrics,922-Certified-z-hotboi,
923,Urgence,Souldia (Ft. Malkay Lacrymogène ),https://genius.com/Souldia-urgence-lyrics,923-Souldia-urgence,
924,Carte Postale,Alaclair Ensemble (Ft. Maybe Watson ),https://genius.com/Alaclair-ensemble-carte-postale-lyrics,924-Alaclair-ensemble-carte-postale,
925,10k,Jeune Loup,https://genius.com/Jeune-loup-10k-lyrics,925-Jeune-loup-10k,
926,Péroxyde,Trappo,https://genius.com/Trappo-peroxyde-lyrics,926-Trappo-peroxyde,
927,Bully Shit,BEATSMASH & Wasiu,https://genius.com/Beatsmash-and-wasiu-bully-shit-lyrics,927-Beatsmash-and-wasiu-bully-shit,
928,La tombe,Random (QC),https://genius.com/Random-qc-la-tombe-lyrics,928-Random-qc-la-tombe,
929,Sans qu'on me voit,Rach,https://genius.com/Rach-sans-quon-me-voit-lyrics,929-Rach-sans-quon-me-voit,
931,F1,Dead Obies,https://genius.com/Dead-obies-f1-lyrics,931-Dead-obies-f1,
932,Chaud là-bas,5sang14,https://genius.com/5sang14-chaud-la-bas-lyrics,932-5sang14-chaud-la-bas,
933,Venimeuse,Les Anticipateurs,https://genius.com/Les-anticipateurs-venimeuse-lyrics,933-Les-anticipateurs-venimeuse,
934,Point de repère,Souldia,https://genius.com/Souldia-point-de-repere-lyrics,934-Souldia-point-de-repere,
935,Mal élevé,Lary Kidd,https://genius.com/Lary-kidd-mal-eleve-lyrics,935-Lary-kidd-mal-eleve,
936,LESBIENNE WOKE SUR L'AUTOTUNE,Calamine,https://genius.com/Calamine-lesbienne-woke-sur-lautotune-lyrics,936-Calamine-lesbienne-woke-sur-lautotune,
937,La piaule,Manu Militari,https://genius.com/Manu-militari-la-piaule-lyrics,937-Manu-militari-la-piaule,
938,V.L.Y,Jeune Loup,https://genius.com/Jeune-loup-vly-lyrics,938-Jeune-loup-vly,
939,Tôt ou tard,Koriass,https://genius.com/Koriass-tot-ou-tard-lyrics,939-Koriass-tot-ou-tard,
940,Inconnu,Rymz (Ft. D4vid Lee ),https://genius.com/Rymz-inconnu-lyrics,940-Rymz-inconnu,
941,Power Move,Lost,https://genius.com/Lost-power-move-lyrics,941-Lost-power-move,
942,On s’en câlisse,Sir Pathétik,https://genius.com/Sir-pathetik-on-sen-calisse-lyrics,942-Sir-pathetik-on-sen-calisse,
943,Ripa,Alaclair Ensemble,https://genius.com/Alaclair-ensemble-ripa-lyrics,943-Alaclair-ensemble-ripa,
944,Perdu le contrôle,Lost (Ft. MB & White-B ),https://genius.com/Lost-perdu-le-controle-lyrics,944-Lost-perdu-le-controle,
945,Passe la moppe,Jeune Loup,https://genius.com/Jeune-loup-passe-la-moppe-lyrics,945-Jeune-loup-passe-la-moppe,
946,Trône,Enima,https://genius.com/Enima-trone-lyrics,946-Enima-trone,
947,Confession risquée,White-B,https://genius.com/White-b-confession-risquee-lyrics,947-White-b-confession-risquee,
948,CQJVD,Obia le Chef (Ft. Caballero & JeanJass ),https://genius.com/Obia-le-chef-cqjvd-lyrics,948-Obia-le-chef-cqjvd,
949,2 Dans La Coupe,Le Ice (Ft. Shreez ),https://genius.com/Le-ice-2-dans-la-coupe-lyrics,949-Le-ice-2-dans-la-coupe,
950,Rue Des saules,Koriass,https://genius.com/Koriass-rue-des-saules-lyrics,950-Koriass-rue-des-saules,
951,24/7,Izzy-S (Ft. Shreez & Tizzo ),https://genius.com/Izzy-s-24-7-lyrics,951-Izzy-s-24-7,
952,Malaise,Jeune Loup,https://genius.com/Jeune-loup-malaise-lyrics,952-Jeune-loup-malaise,
953,Perdant,Jeune Loup,https://genius.com/Jeune-loup-perdant-lyrics,953-Jeune-loup-perdant,
954,Every Day,Souldia (Ft. White-B ),https://genius.com/Souldia-every-day-lyrics,954-Souldia-every-day,
955,TELLEMENT,Enima (Ft. Rim'K ),https://genius.com/Enima-tellement-lyrics,955-Enima-tellement,
957,Royautés,Dead Obies,https://genius.com/Dead-obies-royautes-lyrics,957-Dead-obies-royautes,
958,88mph,Koriass,https://genius.com/Koriass-88mph-lyrics,958-Koriass-88mph,
959,Amen,Manu Militari,https://genius.com/Manu-militari-amen-lyrics,959-Manu-militari-amen,
960,Contre amour,J7,https://genius.com/J7-contre-amour-lyrics,960-J7-contre-amour,
961,Pain Killer,Joe Rocca (Ft. Brown Family & Cape Tula ),https://genius.com/Joe-rocca-pain-killer-lyrics,961-Joe-rocca-pain-killer,
962,Toktok,Rach (Ft. LV Cupidon ),https://genius.com/Rach-toktok-lyrics,962-Rach-toktok,
963,Jugg,2V,https://genius.com/2v-jugg-lyrics,963-2v-jugg,
964,Magnifique,Souldia,https://genius.com/Souldia-magnifique-lyrics,964-Souldia-magnifique,
965,Long Long Time,Sir Pathétik,https://genius.com/Sir-pathetik-long-long-time-lyrics,965-Sir-pathetik-long-long-time,
966,La descente,Manu Militari,https://genius.com/Manu-militari-la-descente-lyrics,966-Manu-militari-la-descente,
967,HÉRITAGE,Lost,https://genius.com/Lost-heritage-lyrics,967-Lost-heritage,
968,D-Natural est mon nom,D-Natural,https://genius.com/D-natural-d-natural-est-mon-nom-lyrics,968-D-natural-d-natural-est-mon-nom,
969,Un jour à la fois,Souldia,https://genius.com/Souldia-un-jour-a-la-fois-lyrics,969-Souldia-un-jour-a-la-fois,
970,MALSAIN ET SAUF,Lost,https://genius.com/Lost-malsain-et-sauf-lyrics,970-Lost-malsain-et-sauf,
971,On va l’faire,Les Anticipateurs (Ft. Dramatik & Imposs ),https://genius.com/Les-anticipateurs-on-va-lfaire-lyrics,971-Les-anticipateurs-on-va-lfaire,
972,Camping,Gros Big,https://genius.com/Gros-big-camping-lyrics,972-Gros-big-camping,
973,Couvre-feu,MB,https://genius.com/Mb-couvre-feu-lyrics,973-Mb-couvre-feu,
974,Vente de rêve,Rowjay,https://genius.com/Rowjay-vente-de-reve-lyrics,974-Rowjay-vente-de-reve,
975,Non plus,Enima,https://genius.com/Enima-non-plus-lyrics,975-Enima-non-plus,
976,Volume,Boutot (Ft. Souldia ),https://genius.com/Boutot-volume-lyrics,976-Boutot-volume,
977,Contrôlé par les médias,MB (Ft. Capitaine Gaza & White-B ),https://genius.com/Mb-controle-par-les-medias-lyrics,977-Mb-controle-par-les-medias,
978,Rien à perdre,Muzion (Ft. DJ Nykeldon ),https://genius.com/Muzion-rien-a-perdre-lyrics,978-Muzion-rien-a-perdre,
979,ZAY GO,FouKi,https://genius.com/Fouki-zay-go-lyrics,979-Fouki-zay-go,
981,Bang,Rymz,https://genius.com/Rymz-bang-lyrics,981-Rymz-bang,
982,Papier,Enima (Ft. TK (FRA) ),https://genius.com/Enima-papier-lyrics,982-Enima-papier,
983,WD40,Souldia,https://genius.com/Souldia-wd40-lyrics,983-Souldia-wd40,
985,Intro,Soubillz,https://genius.com/Soubillz-intro-lyrics,985-Soubillz-intro,
986,LomeLaval,High Klassified & Ateyaba,https://genius.com/High-klassified-and-ateyaba-lomelaval-lyrics,986-High-klassified-and-ateyaba-lomelaval,
987,Chrome,Rymz (Ft. Eli Rose ),https://genius.com/Rymz-chrome-lyrics,987-Rymz-chrome,
989,"Sexe, violence, rap et flouze",Rymz (Ft. Farfadet ),https://genius.com/Rymz-sexe-violence-rap-et-flouze-lyrics,989-Rymz-sexe-violence-rap-et-flouze,
990,On cherche plus on trouve,Accrophone,https://genius.com/Accrophone-on-cherche-plus-on-trouve-lyrics,990-Accrophone-on-cherche-plus-on-trouve,
991,BONNE VOIE,Enima,https://genius.com/Enima-bonne-voie-lyrics,991-Enima-bonne-voie,
992,You Wasn't Lyin',Planet Giza,https://genius.com/Planet-giza-you-wasnt-lyin-lyrics,992-Planet-giza-you-wasnt-lyin,
993,Diablesse,Gutta,https://genius.com/Gutta-diablesse-lyrics,993-Gutta-diablesse,
996,24,Dead Obies,https://genius.com/Dead-obies-24-lyrics,996-Dead-obies-24,
997,À la grâce de dieu,Loud Lary Ajust,https://genius.com/Loud-lary-ajust-a-la-grace-de-dieu-lyrics,997-Loud-lary-ajust-a-la-grace-de-dieu,
998,Soucoupe volante,Lary Kidd (Ft. Tizzo ),https://genius.com/Lary-kidd-soucoupe-volante-lyrics,998-Lary-kidd-soucoupe-volante,
